decision_date,entry_date,exit_date,long_symbol,short_symbol,long_signal,short_signal,dispersion,dispersion_gate,eligible_count,median_quote_volume_long,median_quote_volume_short,long_entry,long_exit,short_entry,short_exit,gross_unit_return
2024-01-01,2024-01-02,2024-01-05,SEIUSDT,ARKUSDT,1.6241685144124167,-0.14471128377185238,0.4169816201225392,True,16,291185004.9637,16537991.71125,0.7101,0.7718,0.9691,0.8423,0.2177322207921727
2024-01-04,2024-01-05,2024-01-08,SEIUSDT,ARKUSDT,1.4928940568475455,-0.20819625904690287,0.3805150828400834,True,15,334145253.9423,16325968.43315,0.7718,0.6772,0.8423,0.7257,0.015859873800918467
2024-01-07,2024-01-08,2024-01-11,SEIUSDT,ARKUSDT,1.4014184397163123,-0.3232247830549595,0.37681411964345574,True,15,450778051.20085,16165104.0045,0.6772,0.7411,0.7257,0.8133,-0.02635191180668306
2024-01-10,2024-01-11,2024-01-14,SEIUSDT,BIGTIMEUSDT,2.0930717863105173,-0.34572670207629164,0.5015573776653722,True,18,525018384.95335,157986570.40225,0.7411,0.7235,0.4066,0.4182,-0.05227774907920257
2024-01-13,2024-01-14,2024-01-17,SEIUSDT,BIGTIMEUSDT,1.8057386583947266,-0.42139496263492937,0.44180105904919575,True,19,527581650.02989995,145020581.7587,0.7235,0.7726,0.4182,0.4339,0.030322701332627267
2024-01-16,2024-01-17,2024-01-20,SEIUSDT,WLDUSDT,2.3144573144573144,-0.3458459053004206,0.5427601190372062,True,22,533857844.492,155150883.67855,0.7726,0.706,2.7533,2.5153,0.00023929113412102243
2024-01-19,2024-01-20,2024-01-23,PENDLEUSDT,BIGTIMEUSDT,1.0604589165000475,-0.3455997222704391,0.344704340508546,True,24,23570842.5269,102328936.67265,2.1644,1.995,0.3769,0.3365,0.0289237419583811
2024-01-22,2024-01-23,2024-01-26,PENDLEUSDT,BIGTIMEUSDT,0.682865097443685,-0.4176908429980959,0.28239206184466215,True,23,30641608.5931,81378180.79475,1.995,2.4478,0.3365,0.3335,0.2358827231526066
2024-01-25,2024-01-26,2024-01-29,BSVUSDT,BIGTIMEUSDT,0.3597597597597597,-0.4248016557433597,0.16334166466448877,True,24,100897821.414,74280039.52309999,67.92,71.55,0.3335,0.3507,0.0018710167884254947
2024-01-28,2024-01-29,2024-02-01,SEIUSDT,BIGTIMEUSDT,0.1893019038984589,-0.3497125903949564,0.12561589149347566,False,23,451588016.43285,63798740.50235,0.6559,0.6497,0.3507,0.3333,0.04016239513654518
2024-01-31,2024-02-01,2024-02-04,TIAUSDT,BSVUSDT,0.15607377903407738,-0.33727185398655135,0.11071835714947717,False,27,377868562.27065,46658332.9605,16.1959,17.7267,68.98,73.61,0.027396843708987095
2024-02-03,2024-02-04,2024-02-07,TIAUSDT,POWRUSDT,0.1337712005320919,-0.4852020970742432,0.11178475554895775,False,29,318729179.91770005,35376799.46625,17.7267,17.4165,0.3045,0.3,-0.0027207017684854895
2024-02-06,2024-02-07,2024-02-10,TIAUSDT,POWRUSDT,0.2168597258513003,-0.39123376623376627,0.12405703244625906,False,30,258326538.63315,27752898.496349998,17.4165,19.7288,0.3,0.3064,0.11143157350788035
2024-02-09,2024-02-10,2024-02-13,TIAUSDT,POWRUSDT,0.21001373761161823,-0.23869846000993544,0.09380879890037135,False,30,252672419.14034998,20382461.28215,19.7288,19.6836,0.3064,0.3965,-0.29635111908603373
2024-02-12,2024-02-13,2024-02-16,ARKUSDT,CAKEUSDT,0.10637509266123057,-0.12176297349446541,0.054064171309671505,False,32,14917490.4849,9873299.34825,0.8953,0.8932,2.5944,2.7957,-0.07993577675088748
2024-02-15,2024-02-16,2024-02-19,RIFUSDT,STRAXUSDT,0.5256064690026951,-0.1277658815132049,0.1405885839605838,True,33,4410235.92238,12491349.18465,0.2207,0.21345,0.978,1.028,-0.08397476703146622
2024-02-18,2024-02-19,2024-02-22,BEAMXUSDT,LOOMUSDT,0.7115486961149546,-0.02747474747474743,0.18889443519242,True,32,19839651.5882855,16331124.200775,0.03216,0.033975,0.09629,0.11621,-0.15043849774391105
2024-02-21,2024-02-22,2024-02-25,BEAMXUSDT,ORDIUSDT,1.0116643969447567,0.05158780767759219,0.19771958463960207,True,34,24935185.857805,565865862.46325,0.033975,0.033101,65.975,64.03,0.0037560663182950593
2024-02-24,2024-02-25,2024-02-28,BEAMXUSDT,ARKUSDT,0.9850665707088881,-0.04156397042348181,0.2201838664033423,True,35,34170159.505539,16841706.0897,0.033101,0.036376,0.8553,0.8672,0.08502636226127125
2024-02-27,2024-02-28,2024-03-02,BEAMXUSDT,ARKUSDT,1.0233062632105905,-0.012862834376778598,0.25617672577183986,True,38,46202938.006061,14228329.3774,0.036376,0.035453,0.8672,0.9844,-0.16052147435923458
2024-03-01,2024-03-02,2024-03-05,SUPERUSDT,TIAUSDT,1.4652546823035184,0.04967923980760536,0.31488981700814805,True,38,41027490.026700005,204719697.55624998,1.408,1.3616,17.0,15.663,0.045692513368983945
2024-03-04,2024-03-05,2024-03-08,1000BONKUSDT,TIAUSDT,2.646467575142553,-0.11653815129652922,0.48292946623743166,True,38,95697003.56269899,205583780.53915,0.03773,0.027063,15.663,16.7084,-0.3494626018370396
2024-03-07,2024-03-08,2024-03-11,1000BONKUSDT,TIAUSDT,1.7241795852627337,-0.040717902786868265,0.38352467964805687,True,39,127279701.239631,207060660.2278,0.027063,0.031026,16.7084,16.0574,0.18539853161458242
2024-03-10,2024-03-11,2024-03-14,TOKENUSDT,TIAUSDT,1.7756474941136897,-0.1861429295489102,0.3866762044553583,True,39,18028304.444760002,205618736.94875002,0.08254,0.07956,16.0574,17.2654,-0.11133381926672914
2024-03-13,2024-03-14,2024-03-17,TOKENUSDT,TIAUSDT,1.5812520272461885,-0.12295960617160395,0.35903924985498364,True,40,22275934.032065,205618736.94875002,0.07956,0.0628,17.2654,13.7636,-0.007836793794973484
2024-03-16,2024-03-17,2024-03-20,FRONTUSDT,AUCTIONUSDT,2.95233500578927,-0.33436245754862615,0.5024291954213864,True,41,18492896.06665,34770562.4261,2.0482,1.3899,21.55,19.446,-0.22377074907717065
2024-03-19,2024-03-20,2024-03-23,FRONTUSDT,AUCTIONUSDT,1.7094950282706178,-0.41928934010152286,0.3542868350716502,True,41,26047628.949699998,30268190.7103,1.3899,1.2989,19.446,21.464,-0.1692468913177334
2024-03-22,2024-03-23,2024-03-26,TOKENUSDT,AUCTIONUSDT,2.350337144532395,-0.3044718081659106,0.4630371845338972,True,40,33856591.151365,29703094.59465,0.11429,0.18409,21.464,23.309,0.5247692147670067
2024-03-25,2024-03-26,2024-03-29,TOKENUSDT,NTRNUSDT,4.119332406119611,-0.24953531598513012,0.7281509916384712,True,40,45555243.451295,31685142.0532,0.18409,0.17545,1.2923,1.2102,0.016596574956332266
2024-03-28,2024-03-29,2024-04-01,TOKENUSDT,NTRNUSDT,3.261598251153753,-0.3098728112701763,0.607281251731093,True,40,54310477.878455,28806510.443400003,0.17545,0.18086,1.2102,1.194,0.04422121287946723
2024-03-31,2024-04-01,2024-04-04,TOKENUSDT,USTCUSDT,2.4896817743490836,-0.22198159177043852,0.5230933891184936,True,39,91749974.99479,30707257.88142,0.18086,0.14396,0.02875,0.0253,-0.0840252128718344
2024-04-03,2024-04-04,2024-04-07,TOKENUSDT,1000RATSUSDT,1.4927285318559558,-0.5492117353260766,0.4011600276047345,True,39,86878338.37431,85390330.731645,0.14396,0.15185,0.2365,0.28232,-0.13893518107860614
2024-04-06,2024-04-07,2024-04-10,POLYXUSDT,BIGTIMEUSDT,1.1957083658146308,-0.40386511536186154,0.31312165415066123,True,39,259490407.20801497,74491709.17535,0.53522,0.53019,0.3022,0.2966,0.009132769762768445
2024-04-09,2024-04-10,2024-04-13,POLYXUSDT,BIGTIMEUSDT,0.9583687340696687,-0.4874762480566591,0.26669124997507354,True,40,259490407.20801497,63950699.663550004,0.53019,0.43676,0.2966,0.2104,0.11440726149941749
2024-04-12,2024-04-13,2024-04-16,POLYXUSDT,1000RATSUSDT,0.5514865200866692,-0.542965204236006,0.22710306294305152,True,39,264408149.692405,74396102.048845,0.43676,0.45159,0.18123,0.13091,0.3116127989505342
2024-04-15,2024-04-16,2024-04-19,POLYXUSDT,ACEUSDT,1.0302567099761721,-0.5198697375873136,0.30433087239113793,True,37,299280115.626665,41664777.6672675,0.45159,0.45134,5.0871,5.4597,-0.07379768749123661
2024-04-18,2024-04-19,2024-04-22,POLYXUSDT,1000RATSUSDT,1.2452989752263455,-0.43981900452488687,0.36248702200919886,True,36,299280115.626665,67576831.738665,0.45134,0.46151,0.12997,0.16898,-0.27761328555666864
2024-04-21,2024-04-22,2024-04-25,ONGUSDT,ACEUSDT,1.0035938657375656,-0.40553320125002557,0.2631732125166461,True,36,15168745.38503,32581092.880469,0.73048,0.67413,5.8203,5.4987,-0.0218861741656311
2024-04-24,2024-04-25,2024-04-28,ONGUSDT,ACEUSDT,0.6430260047281324,-0.47738612280585035,0.20969505822043114,True,36,28521520.740369998,31519853.970307,0.67413,0.5794,5.4987,5.5831,-0.15587094031231907
2024-04-27,2024-04-28,2024-05-01,ONGUSDT,NFPUSDT,0.30402683053098345,-0.4704712899076131,0.15594294102719128,False,35,140920275.00472498,29249450.96209,0.5794,0.58723,0.453,0.4031,0.12366850536560237
2024-04-30,2024-05-01,2024-05-04,ONGUSDT,1000RATSUSDT,0.35377380238830747,-0.6316156872699581,0.16888206110231693,True,34,244555377.7844,71009074.750285,0.58723,0.55153,0.11612,0.13114,-0.19014284613230759
2024-05-03,2024-05-04,2024-05-07,ONGUSDT,1000RATSUSDT,0.4287971814201703,-0.4453419038355817,0.18349969162232607,True,30,244555377.7844,67576831.738665,0.55153,0.57182,0.13114,0.12396,0.09153921814033039
2024-05-06,2024-05-07,2024-05-10,ONGUSDT,1000RATSUSDT,0.47524573669409964,-0.5609350097396848,0.1913843160945198,True,30,244555377.7844,63755518.67104,0.57182,0.55831,0.12396,0.11875,0.018403371022246984
2024-05-09,2024-05-10,2024-05-13,ONGUSDT,1000RATSUSDT,0.4006170671750364,-0.513320763997049,0.19659461830412797,True,28,244555377.7844,51341492.14309999,0.55831,0.51261,0.11875,0.1193,-0.08648574598718506
2024-05-12,2024-05-13,2024-05-16,ZETAUSDT,ALTUSDT,0.3342391304347827,-0.3587761609719671,0.1943981212735938,True,28,38401858.50655,43463682.335675,1.6198,1.6339,0.31768,0.31673,0.011695208989709216
2024-05-15,2024-05-16,2024-05-19,1000BONKUSDT,DYMUSDT,0.6930051813471503,-0.24787029403682326,0.23897715535756348,True,27,297153123.56630397,19708499.35535,0.024833,0.02627,2.737,2.7,0.07138499940288001
2024-05-18,2024-05-19,2024-05-22,1000BONKUSDT,PYTHUSDT,0.7851997825496058,-0.27990822681088157,0.23461115485229575,True,25,297153123.56630397,43356126.859699994,0.02627,0.032943,0.4394,0.464,0.19803055313514517
2024-05-21,2024-05-22,2024-05-25,ZETAUSDT,ONGUSDT,0.2416495472875293,-0.322320047101995,0.13537891969448054,False,26,38649148.9087,58634355.86317,1.6317,1.5493,0.49494,0.47623,-0.012696917144209507
2024-05-24,2024-05-25,2024-05-28,ONDOUSDT,ONGUSDT,0.3664359035569349,-0.2935845138322333,0.16546171829784842,False,27,140760491.993425,30777785.283129998,1.1448,1.2213,0.47623,0.47452,0.07041460134280553
2024-05-27,2024-05-28,2024-05-31,ONDOUSDT,DYMUSDT,0.5378997733568371,-0.13160010720986326,0.13949868371079144,False,23,142273767.70003998,19380975.83285,1.2213,1.1803,3.241,2.954,0.05498213053788403
2024-05-30,2024-05-31,2024-06-03,ONDOUSDT,MAVIAUSDT,0.5833109739737055,-0.13372522292270117,0.18740959147232325,True,26,163348424.908315,10916822.568885,1.1803,1.3774,3.0504,3.167,0.1287669477053346
2024-06-02,2024-06-03,2024-06-06,ONDOUSDT,LSKUSDT,0.6704669496664644,-0.1965114418306929,0.18961084755278068,True,26,178498521.288015,21991139.22995,1.3774,1.3815,1.5062,1.5201,-0.006251899486285684
2024-06-05,2024-06-06,2024-06-09,MYROUSDT,LSKUSDT,0.6718816067653279,-0.21448870976076062,0.21628853757629035,True,27,57915492.161495,17470353.52215,0.27672,0.21186,1.5201,1.2919,-0.08426684908493909
2024-06-08,2024-06-09,2024-06-12,ONDOUSDT,LSKUSDT,0.5513526747459911,-0.35811180124223607,0.20535486748757115,True,26,186801821.58258498,12574731.569650002,1.2673,1.2724,1.2919,1.2113,0.06641303341550142
2024-06-11,2024-06-12,2024-06-15,ONDOUSDT,AEVOUSDT,0.622386537480877,-0.42087884175768353,0.21285010805444873,True,28,190237488.36177498,156607035.68739998,1.2724,1.2011,0.684,0.6268,0.02758989320729266
2024-06-14,2024-06-15,2024-06-18,ONDOUSDT,LSKUSDT,0.4248428046031558,-0.4164733776609453,0.17490439948583306,False,27,197492239.038285,7311835.2731,1.2011,1.1071,1.1321,1.049,-0.0048581839464634236
2024-06-17,2024-06-18,2024-06-21,TONUSDT,LSKUSDT,0.20173779868414887,-0.4519044882177753,0.16057104134610936,False,27,114216101.24142,6952271.6041,7.6898,7.1405,1.049,1.0156,-0.03959243945175328
2024-06-20,2024-06-21,2024-06-24,ONDOUSDT,AEVOUSDT,0.3242695670718705,-0.5140476444824271,0.17927396535540938,False,27,205432057.553815,99291413.9822,1.242,1.0962,0.4548,0.4596,-0.12794539405758876
2024-06-23,2024-06-24,2024-06-27,TONUSDT,ALTUSDT,0.1739988101574974,-0.4924414528116674,0.1499303859356309,False,27,131730578.61733,29714514.368984997,7.4988,7.6303,0.18096,0.18538,-0.0068891482407298366
2024-06-26,2024-06-27,2024-06-30,TONUSDT,DYMUSDT,0.1916488389887412,-0.5316049382716049,0.16859686941542654,False,25,145486592.16663498,17083158.695815,7.6303,7.6076,1.5172,1.422,0.05977218450733901
2024-06-29,2024-06-30,2024-07-03,TONUSDT,DYMUSDT,0.17659794930483597,-0.5186865267433989,0.16521262701787,False,25,145486592.16663498,16303319.723749999,7.6076,8.1015,1.422,1.5101,0.0029669272174268624
2024-07-02,2024-07-03,2024-07-06,TONUSDT,ALTUSDT,0.18555373448841017,-0.5838319263448352,0.16908157546117103,False,27,145486592.16663498,26354051.863135003,8.1015,7.2172,0.15237,0.11706,0.12258590515002754
2024-07-05,2024-07-06,2024-07-09,TONUSDT,PORTALUSDT,0.00127621795583166,-0.692818885141837,0.16681561554214358,False,27,145486592.16663498,22009750.838515,7.2172,7.1126,0.3096,0.3755,-0.22734845239788215
2024-07-08,2024-07-09,2024-07-12,TONUSDT,TNSRUSDT,0.017700761261518982,-0.6118806606286629,0.15178279468067485,False,27,161627563.28669,36950177.343065,7.1126,7.3167,0.4372,0.4216,0.06437716461533083
2024-07-11,2024-07-12,2024-07-15,OMUSDT,ALTUSDT,0.2126215814166379,-0.5303582841460206,0.16452701002960682,False,28,41696325.872062996,28716238.94156,1.05974,1.07648,0.12493,0.12615,0.006030858738609757
2024-07-14,2024-07-15,2024-07-18,OMUSDT,PIXELUSDT,0.40809304516196554,-0.4670724958494743,0.17795139621197506,False,28,41696325.872062996,28012886.81875,1.07648,1.29344,0.1925,0.2259,0.02803928532822697
2024-07-17,2024-07-18,2024-07-21,OMUSDT,ENAUSDT,0.8396092261312249,-0.3222748815165877,0.22718613277396857,True,27,51013843.1143565,133003021.36335,1.29344,1.33345,0.4576,0.5012,-0.06434670444597446
2024-07-20,2024-07-21,2024-07-24,OMUSDT,ETHFIUSDT,0.875311159552774,-0.29502026635784595,0.2427763025097417,True,26,63521740.081268,130406972.9602,1.33345,1.25888,2.436,2.426,-0.05181751645992072
2024-07-23,2024-07-24,2024-07-27,OMUSDT,ETHFIUSDT,0.922218320074514,-0.24681775846010556,0.23817913766063373,True,26,64329764.6308815,150004651.33505,1.25888,1.19735,2.426,2.194,0.046753888406439126
2024-07-26,2024-07-27,2024-07-30,OMUSDT,ETHFIUSDT,0.6765616029796826,-0.3175738724727838,0.21921605218093468,True,24,64329764.6308815,166441789.85334998,1.19735,1.17172,2.194,2.136,0.005030129777247816
2024-07-29,2024-07-30,2024-08-02,OMUSDT,ETHFIUSDT,0.6472068727942522,-0.2844221105527638,0.20848833317132065,True,25,64329764.6308815,166441789.85334998,1.17172,1.22705,2.136,1.911,0.15255825777297716
2024-08-01,2024-08-02,2024-08-05,OMUSDT,OMNIUSDT,0.46599761051373956,-0.3965591134512949,0.18577093106699344,False,23,64329764.6308815,21105655.618025,1.22705,0.97993,9.856,7.814,0.005789855315012193
2024-08-04,2024-08-05,2024-08-08,SAGAUSDT,OMNIUSDT,0.3081038903132316,-0.29947099435129565,0.15897527351034507,False,23,82128605.32714501,20142785.057740003,1.1736,0.91,7.814,7.145,-0.13899248181431634
2024-08-07,2024-08-08,2024-08-11,TAOUSDT,STRKUSDT,0.07289185326345882,-0.42774375103459683,0.13770422089834827,False,21,38395394.112055,50686290.446040004,247.7,295.33,0.3457,0.3964,0.04563010649669175
2024-08-10,2024-08-11,2024-08-14,TAOUSDT,OMNIUSDT,0.2014646053702196,-0.3470647098065377,0.125778358305613,False,21,39664977.49751,17863482.153334998,295.33,284.74,7.828,8.124,-0.07367117157995529
2024-08-13,2024-08-14,2024-08-17,SAGAUSDT,OMNIUSDT,0.28198889987075204,-0.3545208962339107,0.14239255833402198,False,21,90279628.32760999,19203215.925630003,1.6861,1.4152,8.124,7.167,-0.042867513390615675
2024-08-16,2024-08-17,2024-08-20,TONUSDT,MYROUSDT,-0.07786509403349384,-0.4896968844503833,0.1196030271259539,False,22,85682073.041165,29208194.30808,6.5358,6.8272,0.07256,0.07586,-0.0008943954614080152
2024-08-19,2024-08-20,2024-08-23,TONUSDT,MYROUSDT,-0.058927316084744996,-0.5028526460751523,0.11018918572066953,False,20,97612099.547625,22484296.88267,6.8272,6.5018,0.07586,0.07529,-0.040148450721856355
2024-08-22,2024-08-23,2024-08-26,TAOUSDT,MYROUSDT,-0.027525168040390513,-0.44865221213009077,0.11126736483579205,False,18,43868720.934945,21615595.156935,319.77,348.84,0.07529,0.08608,-0.05240343399461489
2024-08-25,2024-08-26,2024-08-29,SAGAUSDT,MYROUSDT,0.22613670581150247,-0.42796384901648055,0.13486112058722124,False,18,108335961.37434,20673667.68375,1.6294,1.2821,0.08608,0.06702,0.008275989793492644
2024-08-28,2024-08-29,2024-09-01,TAOUSDT,MYROUSDT,-0.06352793471437546,-0.5109100197037146,0.12055525382225286,False,18,45860484.82538,19863889.53064,298.37,281.09,0.06702,0.06416,-0.015240840997550964
2024-08-31,2024-09-01,2024-09-04,TAOUSDT,MYROUSDT,-0.0560722559849578,-0.4444732969791396,0.09929342857405855,False,16,47655604.14443,17648899.732145,281.09,247.65,0.06416,0.06339,-0.10696420902101
2024-09-03,2024-09-04,2024-09-07,TAOUSDT,NOTUSDT,0.13822745242254308,-0.28310835461510386,0.10663847494426311,False,15,46909329.405385,263411956.189704,247.65,231.16,0.00786,0.00735,-0.0017004113475831417
2024-09-06,2024-09-07,2024-09-10,SAGAUSDT,NOTUSDT,0.4287912087912087,-0.3084595840782911,0.15866559408413786,False,15,94241409.74821,239406717.2066425,1.3,1.5141,0.00735,0.008329,0.03149502878074317
2024-09-09,2024-09-10,2024-09-13,SAGAUSDT,NOTUSDT,0.15766936840495482,-0.3048994240881395,0.1211981280330513,False,15,96748592.40953,218069208.652292,1.5141,1.377,0.008329,0.007772,-0.023674066012642547
2024-09-12,2024-09-13,2024-09-16,TAOUSDT,ENAUSDT,0.02921963896888391,-0.3777189888300999,0.11359287082664674,False,13,45466818.714835,109493965.8035,293.06,302.04,0.2117,0.2119,0.029697456199873296
2024-09-15,2024-09-16,2024-09-19,BBUSDT,NOTUSDT,0.19481509721692736,-0.29684151681729243,0.13668408436875779,False,13,37257370.640949994,193521685.44702852,0.3134,0.3573,0.007547,0.007567,0.137426519824839
2024-09-18,2024-09-19,2024-09-22,SAGAUSDT,NOTUSDT,0.6739011632445937,-0.29451799366026477,0.22764930542580014,True,15,82322749.418945,173870384.0772385,2.1439,2.4336,0.007567,0.007652,0.12389458591761637
2024-09-21,2024-09-22,2024-09-25,SAGAUSDT,NOTUSDT,0.8868729161820577,-0.28628731343283587,0.2809242315167307,True,15,104757366.644075,173870384.0772385,2.4336,2.3558,0.007652,0.00785,-0.05784468735833903
2024-09-24,2024-09-25,2024-09-28,TAOUSDT,NOTUSDT,0.5772560486182778,-0.18373713216179688,0.21492098791261385,True,15,63852570.339955,157366674.230203,550.17,549.31,0.00785,0.009977,-0.2725185672199296
2024-09-27,2024-09-28,2024-10-01,TAOUSDT,NOTUSDT,0.8409974527416542,0.12126320521465495,0.2145852383505769,True,15,63852570.339955,157366674.230203,549.31,577.88,0.009977,0.008444,0.20566410716467087
2024-09-30,2024-10-01,2024-10-04,SAGAUSDT,NOTUSDT,1.133185525378098,0.007877775125328279,0.31621327158199153,True,14,162112428.836605,162738975.49553102,2.6943,2.1344,0.008444,0.00712,-0.05101135222870723
2024-10-03,2024-10-04,2024-10-07,TAOUSDT,NOTUSDT,1.0059771414724765,-0.09414758269720114,0.30891810334674585,True,13,125277047.395715,162738975.49553102,496.69,634.36,0.00712,0.007735,0.19079849332921017
2024-10-06,2024-10-07,2024-10-10,TAOUSDT,NOTUSDT,1.7442031493337948,0.05252415294597901,0.4563338760098689,True,12,195328116.90166998,151983670.9049755,634.36,569.52,0.007735,0.007386,-0.05709366800749327
2024-10-09,2024-10-10,2024-10-13,TURBOUSDT,NOTUSDT,0.7304359107420861,-0.11311239193083578,0.22579360212878266,True,10,107968729.20446256,153019697.508972,0.006669,0.0092325,0.007386,0.007879,0.31764256190268414
2024-10-12,2024-10-13,2024-10-16,TURBOUSDT,NOTUSDT,1.541756124415084,0.013767370046320115,0.4405960154532731,True,10,130108715.6274656,151944924.85799348,0.0092325,0.0123284,0.007879,0.00865,0.23747123523828662
2024-10-15,2024-10-16,2024-10-19,TURBOUSDT,ZROUSDT,2.270238726790451,0.10719095071370854,0.6815380134689024,True,9,182068651.55042154,106030035.069755,0.0123284,0.0103471,4.1105,3.8908,-0.107261744452266
2024-10-18,2024-10-19,2024-10-22,MEWUSDT,IOUSDT,1.0407620735489589,-0.09134615384615397,0.40921554394157783,True,9,140984307.48298252,83341484.1784,0.009212,0.009247,1.891,1.855,0.022836938369078408
2024-10-21,2024-10-22,2024-10-25,MEWUSDT,BBUSDT,0.8256663376110562,-0.13749338974087777,0.3315283128253303,True,9,141065689.904654,25543175.9677,0.009247,0.011253,0.3262,0.3073,0.2748751363973283
2024-10-24,2024-10-25,2024-10-28,MEWUSDT,BBUSDT,0.9283755997258396,-0.17129754518478557,0.3590676508863532,True,10,161458979.876334,23278394.5132,0.011253,0.01,0.3073,0.2794,-0.02055732673839672
2024-10-27,2024-10-28,2024-10-31,MEWUSDT,ZROUSDT,0.6369291209690622,-0.3239711176973724,0.31813922303923436,True,10,175990525.7402995,56334418.66889,0.01,0.009553,3.3985,3.5867,-0.10007737237016334
2024-10-30,2024-10-31,2024-11-03,MEWUSDT,RENDERUSDT,0.6668993194904904,-0.22724448586517554,0.31524839148872397,True,9,191763710.4295385,39270742.566,0.009553,0.008777,4.975,4.6,-0.005854142480433255
2024-11-02,2024-11-03,2024-11-06,MEWUSDT,ZROUSDT,0.8271913387466168,-0.19627354419454746,0.34115555294254574,True,9,207737376.356489,47515181.433325,0.008777,0.00853,3.1662,3.0954,-0.005780544007587651
2024-11-05,2024-11-06,2024-11-09,TURBOUSDT,ZROUSDT,0.40558785249457685,-0.268861907686493,0.23888764977670865,True,9,225105767.85442823,44445555.482875004,0.0080997,0.0085464,3.0954,3.6346,-0.11904377449093584
2024-11-08,2024-11-09,2024-11-12,MEWUSDT,NOTUSDT,0.6108915993815496,-0.1550230165177363,0.22121983751254362,True,9,190879094.6169045,96711848.7777995,0.009379,0.011498,0.006242,0.007871,-0.035043777028305634
2024-11-11,2024-11-12,2024-11-15,MEWUSDT,TURBOUSDT,0.68478898007034,-0.01719694180329634,0.22609980986858896,True,8,214543139.054038,236799718.47765774,0.011498,0.010144,0.0090753,0.0087614,-0.08317122210437344
2024-11-14,2024-11-15,2024-11-18,RENDERUSDT,TURBOUSDT,0.1996714728965141,-0.28950911686457725,0.15037036407303833,False,11,34318168.14925,236799718.47765774,6.574,7.089,0.0087614,0.00924,0.023712937842956805
2024-11-17,2024-11-18,2024-11-21,MEWUSDT,SYNUSDT,0.31914893617021267,-0.12591866731994117,0.15122798290138553,False,12,219300729.5110695,9112006.4769,0.012154,0.010315,0.5354,0.4562,-0.003381427575353091
2024-11-20,2024-11-21,2024-11-24,BRETTUSDT,SYNUSDT,0.5323816823146197,-0.24416100712274313,0.20639443009524988,False,17,19614840.03338,8952045.79245,0.15998,0.16286,0.4562,0.4897,-0.05543045467268248
2024-11-23,2024-11-24,2024-11-27,BRETTUSDT,SYNUSDT,0.5960388273360135,-0.2519480519480519,0.22250319372035096,True,18,26355299.78756,9618373.80335,0.16286,0.16553,0.4897,0.5577,-0.12246607763298623
2024-11-26,2024-11-27,2024-11-30,BRETTUSDT,TURBOUSDT,0.7870180365050219,-0.27652943724315693,0.23422987692787967,True,21,46586408.028325,163900264.48154086,0.16553,0.17412,0.0068495,0.0078548,-0.09487592070379303
2024-11-29,2024-11-30,2024-12-03,BRETTUSDT,POPCATUSDT,0.7935723114956736,-0.1978958504760785,0.24026968041352592,True,21,47704161.593954995,272399181.81605005,0.17412,0.19972,1.3647,1.2182,0.25437464084699
2024-12-02,2024-12-03,2024-12-06,BRETTUSDT,POPCATUSDT,1.4295097919961073,-0.1754112788572203,0.36600881567020366,True,22,62495598.06566,272399181.81605005,0.19972,0.19864,1.2182,1.3492,-0.11294327902110068
2024-12-05,2024-12-06,2024-12-09,BRETTUSDT,NEIROETHUSDT,1.4733565737051793,0.03045550847457612,0.3809280144012363,True,25,68546908.29671,126835649.69653,0.19864,0.21008,0.07785,0.08142,0.01173420492489563
2024-12-08,2024-12-09,2024-12-12,BRETTUSDT,NEIROETHUSDT,1.3043001316366825,-0.19154006553470349,0.34532573674613226,True,26,68546908.29671,117392173.41306,0.21008,0.18309,0.08142,0.06546,0.06754576703348025
2024-12-11,2024-12-12,2024-12-15,ZROUSDT,NEIROETHUSDT,0.6755673575766517,-0.3476180984652182,0.25636901399181106,True,26,94278844.80551,111339718.72674,6.8147,6.4266,0.06546,0.05789,0.05869272483693
2024-12-14,2024-12-15,2024-12-18,ZROUSDT,POPCATUSDT,0.8832459045218766,-0.34406535319557907,0.29045745318948935,True,28,86678007.382805,241627057.97430003,6.4266,6.5699,1.0919,1.0415,0.06845602223246594
2024-12-17,2024-12-18,2024-12-21,KDAUSDT,POPCATUSDT,0.9379893517068589,-0.4535390104412613,0.31523768101567673,True,29,31017919.978699997,195041118.04735,1.2378,1.0234,1.0415,0.7931,0.06529162552581369
2024-12-20,2024-12-21,2024-12-24,UXLINKUSDT,POPCATUSDT,1.1118387041185591,-0.4751885668916237,0.3274875409815895,True,30,45018895.57445,195041118.04735,1.2255,1.4692,0.7931,0.8147,0.17162270811781832
2024-12-23,2024-12-24,2024-12-27,UXLINKUSDT,POPCATUSDT,1.5495401700503209,-0.44981764149669046,0.3450850717174857,True,32,68970129.18335,184885127.0999,1.4692,2.019,0.8147,0.7294,0.4789183780700469
2024-12-26,2024-12-27,2024-12-30,UXLINKUSDT,NEIROUSDT,2.618706325031356,-0.45401822700911354,0.49550030772086784,True,34,198642920.456,551676208.0981115,2.019,1.6129,0.0009227,0.0009214,-0.19973026917310366
2024-12-29,2024-12-30,2025-01-02,UXLINKUSDT,NEIROUSDT,1.3302513724357121,-0.5246569689466625,0.30266102461993744,True,35,372229791.75575,529101145.81218576,1.6129,1.4516,0.0009214,0.0009821,-0.16588421173369383
