trade_index,decision_date,entry_date,exit_date,long_symbol,short_symbol,long_signal,short_signal,dispersion,dispersion_gate,eligible_count,median_quote_volume_long,median_quote_volume_short,long_entry,long_exit,short_entry,short_exit,gross_unit_return,leverage,net_return,equity_before,equity_after,log_contribution
369,2023-05-24,2023-05-25,2023-05-28,RNDRUSDT,FETUSDT,0.48628668171557576,-0.30208019294543254,0.18334409934978152,True,16,285247417.28341997,41138054.652150005,2.6337,2.64,0.2315,0.255,-0.09911980705969992,0.25,-0.02752995176492498,1.064215437446591,1.034917637786198,-0.027916002693826214
379,2023-06-23,2023-06-24,2023-06-27,STXUSDT,HIGHUSDT,0.2964092140921408,-0.3125643666323378,0.12974815417820904,True,23,67484108.55725,56216799.96675,0.7657,0.7327,1.336,1.286,-0.005672669288561472,0.25,-0.004168167322140368,1.034917637786198,1.030603927907271,-0.0041768783459827956
380,2023-06-26,2023-06-27,2023-06-30,STXUSDT,HIGHUSDT,0.20708401976935753,-0.411522633744856,0.13111157849619146,True,23,98105035.98835,48339937.373050004,0.7327,0.6843,1.286,1.205,-0.0030710461594040117,0.25,-0.0035177615398510028,1.030603927907271,1.0269785090468595,-0.003523963411719037
381,2023-06-29,2023-06-30,2023-07-03,STXUSDT,IDUSDT,0.09382992327365725,-0.4330839567747299,0.12347976275232324,True,26,125945177.41215,52081631.082949996,0.6843,0.6985,0.2728,0.2808,-0.008574380652275115,0.25,-0.004893595163068779,1.0269785090468595,1.0219528919824121,-0.004905608006564533
382,2023-07-02,2023-07-03,2023-07-06,STXUSDT,HIGHUSDT,0.1378299120234605,-0.4055343511450382,0.1256420235818391,True,26,142359464.8439,41650554.9885,0.6985,0.6712,1.246,1.248,-0.04068888733137166,0.25,-0.012922221832842917,1.0219528919824121,1.0087469900095,-0.013006440052447575
386,2023-07-14,2023-07-15,2023-07-18,LQTYUSDT,HIGHUSDT,0.5645712937846445,-0.04061738424045491,0.14819912612895483,True,29,18059436.7344,30796544.7131,1.3268,1.1984,1.181,1.156,-0.07560569227827696,0.25,-0.021651423069569242,1.0087469900095,0.9869061821586499,-0.02188925431989799
387,2023-07-17,2023-07-18,2023-07-21,LQTYUSDT,AMBUSDT,0.4148069429684731,-0.1146732429099876,0.12847762237841473,True,28,18753824.39437,13971289.194825001,1.1984,1.1035,0.00719,0.0069,-0.038855121617882626,0.25,-0.012463780404470659,0.9869061821586499,0.9746056002244099,-0.012542104808062072
388,2023-07-20,2023-07-21,2023-07-24,LQTYUSDT,STXUSDT,0.25110531685749904,-0.1693128752501668,0.12063938598897976,True,27,22108999.183125,108599192.0025,1.1035,1.0842,0.6228,0.6251,-0.021182804523122045,0.25,-0.008045701130780512,0.9746056002244099,0.9667642148446194,-0.00807824244679175
396,2023-08-13,2023-08-14,2023-08-17,ASTRUSDT,LQTYUSDT,0.32553430821147344,-0.252826775214835,0.11054891515019638,True,29,21831747.917365,35424107.672134995,0.05891,0.05569,0.9912,0.8771,0.06045334403624414,0.25,0.012363336009061032,0.9667642148446194,0.9787166456742796,0.01228753410719746
400,2023-08-25,2023-08-26,2023-08-29,LEVERUSDT,1000PEPEUSDT,0.043965517241379315,-0.3378885718576363,0.1108139938807433,True,22,11327939.15176,253956451.5380685,0.001211,0.001347,0.0008817,0.0008576,0.1396374412578658,0.25,0.03215936031446645,0.9787166456742796,1.010191546928285,0.03165307404736525
401,2023-08-28,2023-08-29,2023-09-01,LEVERUSDT,1000PEPEUSDT,0.1196013289036546,-0.36296791443850274,0.1267979687812184,True,21,32850541.150725,285359968.1811686,0.001347,0.001319,0.0008576,0.0008033,0.04252929741603795,0.25,0.007882324354009485,1.010191546928285,1.0181542043608522,0.007851421122040502
402,2023-08-31,2023-09-01,2023-09-04,AMBUSDT,1000PEPEUSDT,0.11289355322338834,-0.38307349665924284,0.12260799681866878,True,22,16278895.554715,285359968.1811686,0.007423,0.007676,0.0008033,0.0008023,0.03532811968090854,0.25,0.006082029920227135,1.0181542043608522,1.02434664869518,0.0060636090294573204
403,2023-09-03,2023-09-04,2023-09-07,AMBUSDT,BLURUSDT,0.22635782747603828,-0.3772374197906112,0.13688800713804505,True,21,19882045.619768,17987078.599,0.007676,0.008028,0.1845,0.1936,-0.0034652759242548292,0.25,-0.003616318981063707,1.02434664869518,1.0206422844663146,-0.0036228736698853377
404,2023-09-06,2023-09-07,2023-09-10,LEVERUSDT,BLURUSDT,0.2369747899159662,-0.33044982698961933,0.14172599457987933,True,20,61261364.622421,18870209.46385,0.001471,0.001416,0.1936,0.1869,-0.0027820929148104634,0.25,-0.0034455232287026157,1.0206422844663146,1.0171256377669897,-0.0034514727138530263
405,2023-09-09,2023-09-10,2023-09-13,AMBUSDT,1000PEPEUSDT,0.28434108527131774,-0.36282539939988645,0.15050971741758598,True,18,20798726.350505,234496947.80680695,0.008284,0.00757,0.0007857,0.0006714,0.0592851260216497,0.25,0.012071281505412423,1.0171256377669897,1.0294036476668473,0.011999004654926636
406,2023-09-12,2023-09-13,2023-09-16,AMBUSDT,1000PEPEUSDT,0.06022408963585435,-0.5080597889800704,0.1362383038491007,True,18,20798726.350505,220944148.9890617,0.00757,0.008534,0.0006714,0.0006838,0.10887591101855798,0.25,0.024468977754639493,1.0294036476668473,1.054592102622152,0.02417440786221251
407,2023-09-15,2023-09-16,2023-09-19,AMBUSDT,1000PEPEUSDT,0.30106707317073167,-0.4130117586473264,0.1719269768870491,True,18,21102769.780865,190754724.42206934,0.008534,0.007985,0.0006838,0.0006263,0.01975800323986654,0.25,0.002189500809966635,1.054592102622152,1.0569011328850277,0.002187107346092206
408,2023-09-18,2023-09-19,2023-09-22,KEYUSDT,1000PEPEUSDT,0.249050703596158,-0.4478138222849083,0.1747328653291575,True,18,10100731.390430499,156356072.6118245,0.00559,0.005441,0.0006263,0.0006114,-0.002864224880941957,0.25,-0.003466056220235489,1.0569011328850277,1.0532378541392178,-0.0034720769091528578
409,2023-09-21,2023-09-22,2023-09-25,LEVERUSDT,1000PEPEUSDT,0.3215627347858754,-0.4297304858714912,0.18980464126586472,True,17,41692840.454116,131688174.61657125,0.001759,0.001861,0.0006114,0.0006759,-0.047508091012100406,0.25,-0.014627022753025104,1.0532378541392178,1.0378321200823761,-0.014735052379029057
410,2023-09-24,2023-09-25,2023-09-28,LEVERUSDT,1000PEPEUSDT,0.5375722543352599,-0.23361306418689043,0.20142308530803146,True,17,41692840.454116,131688174.61657125,0.001861,0.001914,0.0006759,0.0007353,-0.05940351070505323,0.25,-0.01760087767626331,1.0378321200823761,1.0195653638883093,-0.017757614989763137
411,2023-09-27,2023-09-28,2023-10-01,XVSUSDT,BLURUSDT,0.31175616835994213,-0.23462929475587702,0.15922433543811904,True,15,15375104.89095,12331871.524349999,4.521,4.713,0.1693,0.1787,-0.01305426027230272,0.25,-0.00601356506807568,1.0195653638883093,1.0134341412314107,-0.0060317193684578385
412,2023-09-30,2023-10-01,2023-10-04,MAVUSDT,BLURUSDT,0.31235539102267484,-0.1316812439261419,0.12311873432382299,True,16,13122443.0357,11743721.83015,0.2835,0.2521,0.1787,0.1727,-0.0771825520193361,0.25,-0.02204563800483403,1.0134341412314107,0.9910923390120832,-0.022292274662766967
413,2023-10-03,2023-10-04,2023-10-07,XVSUSDT,NMRUSDT,0.4127338732197712,-0.3498196805770222,0.14811391841511204,True,16,17166493.80155,14224701.215,5.059,5.129,12.61,12.68,0.008285576744768486,0.25,-0.0006786058138078786,0.9910923390120832,0.9904197779888091,-0.0006788361709534811
414,2023-10-06,2023-10-07,2023-10-10,XVSUSDT,NMRUSDT,0.3833288373347721,-0.1384928716904278,0.12469544633346653,True,15,17961492.1734,12221047.3865,5.129,5.137,12.68,12.42,0.02206449009867184,0.25,0.0027661225246679603,0.9904197779888091,0.9931594004455806,0.002762303848087959
419,2023-10-21,2023-10-22,2023-10-25,1000FLOKIUSDT,SUIUSDT,0.5489306545690216,-0.11209640745793548,0.15833212827539697,True,14,12124205.568094999,94472424.76315999,0.0239,0.02566,0.3905,0.4344,-0.038779807027788715,0.25,-0.012444951756947181,0.9931594004455806,0.9807995796200768,-0.01252303870430198
420,2023-10-24,2023-10-25,2023-10-28,1000FLOKIUSDT,MDTUSDT,0.655907036797934,-0.016998434354730363,0.17294295836001755,True,15,15362563.150835,6257477.46093,0.02566,0.03442,0.04395,0.04522,0.31249090007865155,0.25,0.07537272501966288,0.9807995796200768,1.0547251166341818,0.07266732243433185
421,2023-10-27,2023-10-28,2023-10-31,1000FLOKIUSDT,MAVUSDT,1.2007672634271098,-0.07523770152955767,0.3041858086785947,True,17,25015325.564774998,12720025.91475,0.03442,0.03597,0.2236,0.2414,-0.034574481907698074,0.25,-0.01139362047692452,1.0547251166341818,1.042707978947772,-0.011459025041817296
422,2023-10-30,2023-10-31,2023-11-03,1000FLOKIUSDT,MAVUSDT,0.9495934959349592,-0.14880112834978843,0.25340908423209646,True,16,34716043.241840005,12561892.6881,0.03597,0.03083,0.2414,0.2269,-0.08283057846004871,0.25,-0.02345764461501218,1.042707978947772,1.0182485057403776,-0.023737154915850316
423,2023-11-02,2023-11-03,2023-11-06,1000FLOKIUSDT,MAVUSDT,0.739841986455982,-0.09956366521221727,0.23885779056781822,True,13,42317327.29592,12561892.6881,0.03083,0.03104,0.2269,0.2359,-0.032853503488829094,0.25,-0.010963375872207276,1.0182485057403776,1.0070850646406324,-0.011023916571066274
424,2023-11-05,2023-11-06,2023-11-09,AGLDUSDT,MAVUSDT,0.4140073899899226,-0.007154882154882136,0.12380778016714189,True,13,15442910.4976,11172038.2446,0.8421,0.8273,0.2359,0.251,-0.08158528364689521,0.25,-0.023146320911723806,1.0070850646406324,0.9837747505490563,-0.02341840367398222
425,2023-11-08,2023-11-09,2023-11-12,YGGUSDT,KEYUSDT,0.6633790737564325,0.09723275208491278,0.1576839452857952,True,13,34904685.01755001,6932246.6221515,0.388,0.4152,0.005789,0.006188,0.001179271743601884,0.25,-0.002455182064099529,0.9837747505490563,0.9813594044263942,-0.0024582009658981724
426,2023-11-11,2023-11-12,2023-11-15,BNTUSDT,MDTUSDT,1.27710843373494,0.19524159921510909,0.2993380865930015,True,14,38167538.96515,8322183.958079999,1.1529,0.7943,0.04873,0.04764,-0.28867356984146386,0.25,-0.07491839246036597,0.9813594044263942,0.9078375354209066,-0.07787332099408059
427,2023-11-14,2023-11-15,2023-11-18,YGGUSDT,KEYUSDT,0.705223880597015,0.03708487084870837,0.19797282654666343,True,14,35773193.07055,11383702.9706635,0.4114,0.3847,0.005621,0.005547,-0.05173542302690337,0.25,-0.015683855756725845,0.9078375354209066,0.8935991424648236,-0.015808148730717522
428,2023-11-17,2023-11-18,2023-11-21,YGGUSDT,KEYUSDT,0.7363431151241535,-0.03864818024263439,0.1822881203276657,True,15,41644171.29025,10451685.4653845,0.3847,0.3853,0.005547,0.005476,0.014359368431283381,0.25,0.0008398421078208453,0.8935991424648236,0.8943496246521782,0.0008394896377701299
429,2023-11-20,2023-11-21,2023-11-24,YGGUSDT,KEYUSDT,0.6835664335664335,-0.0948603536605519,0.19531776321732014,True,16,41753637.065799996,8534364.7713995,0.3853,0.3541,0.005476,0.005253,-0.040252707375903696,0.25,-0.012813176843975926,0.8943496246521782,0.8828901647511663,-0.012895973614559974
430,2023-11-23,2023-11-24,2023-11-27,SEIUSDT,AGLDUSDT,0.8181818181818183,-0.16687860706250612,0.23572549583263017,True,15,52453076.809149995,23157600.1954,0.1999,0.2286,0.8519,0.9255,0.05717666909520025,0.25,0.01154416727380006,0.8828901647511663,0.8930823964974468,0.011478041797233494
431,2023-11-26,2023-11-27,2023-11-30,SEIUSDT,XVGUSDT,1.1514581373471304,-0.0389125799573562,0.27976362336997046,True,15,53462332.72765,7840610.936734499,0.2286,0.2534,0.003606,0.003514,0.13399947302760185,0.25,0.03074986825690046,0.8930823964974468,0.9205445625323003,0.030286564792009953
432,2023-11-29,2023-11-30,2023-12-03,SEIUSDT,XVGUSDT,1.2317180616740089,-0.11371659102370146,0.3081821043212408,True,15,70117801.5007,7734618.805116501,0.2534,0.2707,0.003514,0.003593,0.04579000493684293,0.25,0.00869750123421073,0.9205445625323003,0.928551000001071,0.008659895861557153
433,2023-12-02,2023-12-03,2023-12-06,SEIUSDT,XVGUSDT,1.446654611211573,-0.045671800318640376,0.35983952013320775,True,14,181997381.04665,6895664.847171,0.2707,0.3096,0.003593,0.00382,0.08052311214259222,0.25,0.017380778035648053,0.928551000001071,0.9446899388268687,0.017231460005764247
434,2023-12-05,2023-12-06,2023-12-09,SEIUSDT,XVGUSDT,1.6371379897785348,-0.025523226135783394,0.37734138613949253,True,14,206383316.93365002,6616986.1682130005,0.3096,0.2821,0.00382,0.003978,-0.13018554595018716,0.25,-0.035296386487546794,0.9446899388268687,0.9113457976351386,-0.03593436107567628
435,2023-12-08,2023-12-09,2023-12-12,SEIUSDT,XVGUSDT,1.2152395915161036,-0.04581434396737827,0.29424155936998453,True,14,208560363.83429998,6165179.137121,0.2821,0.2397,0.003978,0.0036,-0.055278687157245154,0.25,-0.01656967178931129,0.9113457976351386,0.8962450968817561,-0.016708484322546093
436,2023-12-11,2023-12-12,2023-12-15,SEIUSDT,BNTUSDT,0.8042168674698795,-0.3719316506201753,0.2600612775604632,True,14,208560363.83429998,17532600.19475,0.2397,0.2579,0.7241,0.7537,0.035049911915742804,0.25,0.006012477978935701,0.8962450968817561,0.9016337507904868,0.005994475158214109
437,2023-12-14,2023-12-15,2023-12-18,SEIUSDT,CYBERUSDT,0.7000659195781147,-0.09675218340611358,0.19398082744696216,True,14,199964754.0925,39930155.46175,0.2579,0.2331,6.618,6.146,-0.024840662153612802,0.25,-0.008960165538403201,0.9016337507904868,0.8935549631283927,-0.009000549232350137
438,2023-12-17,2023-12-18,2023-12-21,WLDUSDT,BNTUSDT,1.109613071371291,-0.07357728870946734,0.3034123578470202,True,15,176843809.3756,14956079.95455,4.2082,3.4979,0.7113,0.7149,-0.17385066183271225,0.25,-0.046212665458178065,0.8935549631283927,0.8522614065488456,-0.04731455215163726
439,2023-12-20,2023-12-21,2023-12-24,SEIUSDT,ARKUSDT,1.3555284056200363,-0.39226379201014583,0.4138077631418668,True,15,228741606.70545,36105186.284549996,0.3856,0.3739,0.9584,1.0416,-0.11715367590520864,0.25,-0.03203841897630216,0.8522614065488456,0.8249562985285012,-0.032562881518295714
440,2023-12-23,2023-12-24,2023-12-27,SEIUSDT,ARKUSDT,0.8699999999999999,-0.32147511076361734,0.2855279692947751,True,16,237681293.39735,29392934.21655,0.3739,0.5035,1.0416,0.9746,0.4109408591879753,0.25,0.09998521479699382,0.8249562985285012,0.9074397312350062,0.0952967386203505
441,2023-12-26,2023-12-27,2023-12-30,SEIUSDT,ARKUSDT,1.20201136860516,-0.26652115008279387,0.36659417916450865,True,17,247919545.3426,23961219.6718,0.5035,0.5515,0.9746,0.941,0.12980835363210663,0.25,0.029702088408026656,0.9074397312350062,0.9343925863571042,0.02926952584984919
442,2023-12-29,2023-12-30,2024-01-02,SEIUSDT,ARKUSDT,1.177260165811291,-0.11769670824345879,0.3199931895566657,True,16,258685238.1908,18747276.71585,0.5515,0.7101,0.941,0.9691,0.257717480005742,0.25,0.0616793700014355,0.9343925863571042,0.9920253324176224,0.059851965748891844
443,2024-01-01,2024-01-02,2024-01-05,SEIUSDT,ARKUSDT,1.6241685144124167,-0.14471128377185238,0.4169816201225392,True,16,291185004.9637,16537991.71125,0.7101,0.7718,0.9691,0.8423,0.2177322207921727,0.25,0.05168305519804317,0.9920253324176224,1.0432962324308195,0.05039179059322849
444,2024-01-04,2024-01-05,2024-01-08,SEIUSDT,ARKUSDT,1.4928940568475455,-0.20819625904690287,0.3805150828400834,True,15,334145253.9423,16325968.43315,0.7718,0.6772,0.8423,0.7257,0.015859873800918467,0.25,0.0012149684502296167,1.0432962324308195,1.0445638044374663,0.0012142309733424147
445,2024-01-07,2024-01-08,2024-01-11,SEIUSDT,ARKUSDT,1.4014184397163123,-0.3232247830549595,0.37681411964345574,True,15,450778051.20085,16165104.0045,0.6772,0.7411,0.7257,0.8133,-0.02635191180668306,0.25,-0.009337977951670766,1.0445638044374663,1.034809690662516,-0.009381850200105731
446,2024-01-10,2024-01-11,2024-01-14,SEIUSDT,BIGTIMEUSDT,2.0930717863105173,-0.34572670207629164,0.5015573776653722,True,18,525018384.95335,157986570.40225,0.7411,0.7235,0.4066,0.4182,-0.05227774907920257,0.25,-0.015819437269800646,1.034809690662516,1.0184395836748985,-0.01594590005416032
447,2024-01-13,2024-01-14,2024-01-17,SEIUSDT,BIGTIMEUSDT,1.8057386583947266,-0.42139496263492937,0.44180105904919575,True,19,527581650.02989995,145020581.7587,0.7235,0.7726,0.4182,0.4339,0.030322701332627267,0.25,0.004830675333156817,1.0184395836748985,1.0233593346500673,0.004819045060744126
448,2024-01-16,2024-01-17,2024-01-20,SEIUSDT,WLDUSDT,2.3144573144573144,-0.3458459053004206,0.5427601190372062,True,22,533857844.492,155150883.67855,0.7726,0.706,2.7533,2.5153,0.00023929113412102243,0.25,-0.0026901772164697442,1.0233593346500673,1.0206063166837303,-0.002693802245971672
449,2024-01-19,2024-01-20,2024-01-23,PENDLEUSDT,BIGTIMEUSDT,1.0604589165000475,-0.3455997222704391,0.344704340508546,True,24,23570842.5269,102328936.67265,2.1644,1.995,0.3769,0.3365,0.0289237419583811,0.25,0.004480935489595275,1.0206063166837303,1.0251795877490637,0.00447092598831191
450,2024-01-22,2024-01-23,2024-01-26,PENDLEUSDT,BIGTIMEUSDT,0.682865097443685,-0.4176908429980959,0.28239206184466215,True,23,30641608.5931,81378180.79475,1.995,2.4478,0.3365,0.3335,0.2358827231526066,0.25,0.05622068078815165,1.0251795877490637,1.0828158821024327,0.0546971414702881
451,2024-01-25,2024-01-26,2024-01-29,BSVUSDT,BIGTIMEUSDT,0.3597597597597597,-0.4248016557433597,0.16334166466448877,True,24,100897821.414,74280039.52309999,67.92,71.55,0.3335,0.3507,0.0018710167884254947,0.25,-0.002282245802893626,1.0828158821024327,1.080344630100198,-0.0022848540951108925
458,2024-02-15,2024-02-16,2024-02-19,RIFUSDT,STRAXUSDT,0.5256064690026951,-0.1277658815132049,0.1405885839605838,True,33,4410235.92238,12491349.18465,0.2207,0.21345,0.978,1.028,-0.08397476703146622,0.25,-0.02374369175786656,1.080344630100198,1.0546932602108325,-0.024030116141426913
459,2024-02-18,2024-02-19,2024-02-22,BEAMXUSDT,LOOMUSDT,0.7115486961149546,-0.02747474747474743,0.18889443519242,True,32,19839651.5882855,16331124.200775,0.03216,0.033975,0.09629,0.11621,-0.15043849774391105,0.25,-0.040359624435977765,1.0546932602108325,1.0121262363335664,-0.04119667349113186
460,2024-02-21,2024-02-22,2024-02-25,BEAMXUSDT,ORDIUSDT,1.0116643969447567,0.05158780767759219,0.19771958463960207,True,34,24935185.857805,565865862.46325,0.033975,0.033101,65.975,64.03,0.0037560663182950593,0.25,-0.0018109834204262352,1.0121262363335664,1.010293292500188,-0.0018126252333975248
461,2024-02-24,2024-02-25,2024-02-28,BEAMXUSDT,ARKUSDT,0.9850665707088881,-0.04156397042348181,0.2201838664033423,True,35,34170159.505539,16841706.0897,0.033101,0.036376,0.8553,0.8672,0.08502636226127125,0.25,0.01850659056531781,1.010293292500188,1.0289903768153759,0.018337427518297037
462,2024-02-27,2024-02-28,2024-03-02,BEAMXUSDT,ARKUSDT,1.0233062632105905,-0.012862834376778598,0.25617672577183986,True,38,46202938.006061,14228329.3774,0.036376,0.035453,0.8672,0.9844,-0.16052147435923458,0.25,-0.04288036858980865,1.0289903768153759,0.9848668901821664,-0.043826888643654485
463,2024-03-01,2024-03-02,2024-03-05,SUPERUSDT,TIAUSDT,1.4652546823035184,0.04967923980760536,0.31488981700814805,True,38,41027490.026700005,204719697.55624998,1.408,1.3616,17.0,15.663,0.045692513368983945,0.25,0.008673128342245984,0.9848668901821664,0.9934087671207452,0.008635732833099694
464,2024-03-04,2024-03-05,2024-03-08,1000BONKUSDT,TIAUSDT,2.646467575142553,-0.11653815129652922,0.48292946623743166,True,38,95697003.56269899,205583780.53915,0.03773,0.027063,15.663,16.7084,-0.3494626018370396,0.25,-0.0901156504592599,0.9934087671207452,0.9038870898997278,-0.09443777596442764
465,2024-03-07,2024-03-08,2024-03-11,1000BONKUSDT,TIAUSDT,1.7241795852627337,-0.040717902786868265,0.38352467964805687,True,39,127279701.239631,207060660.2278,0.027063,0.031026,16.7084,16.0574,0.18539853161458242,0.25,0.0435996329036456,0.9038870898997278,0.9432962352057005,0.04267592252074016
466,2024-03-10,2024-03-11,2024-03-14,TOKENUSDT,TIAUSDT,1.7756474941136897,-0.1861429295489102,0.3866762044553583,True,39,18028304.444760002,205618736.94875002,0.08254,0.07956,16.0574,17.2654,-0.11133381926672914,0.25,-0.030583454816682287,0.9432962352057005,0.9144469774175404,-0.031060888269306617
467,2024-03-13,2024-03-14,2024-03-17,TOKENUSDT,TIAUSDT,1.5812520272461885,-0.12295960617160395,0.35903924985498364,True,40,22275934.032065,205618736.94875002,0.07956,0.0628,17.2654,13.7636,-0.007836793794973484,0.25,-0.004709198448743371,0.9144469774175404,0.9101406651300277,-0.004720321658431422
468,2024-03-16,2024-03-17,2024-03-20,FRONTUSDT,AUCTIONUSDT,2.95233500578927,-0.33436245754862615,0.5024291954213864,True,41,18492896.06665,34770562.4261,2.0482,1.3899,21.55,19.446,-0.22377074907717065,0.25,-0.058692687269292665,0.9101406651300277,0.856722063700485,-0.060485611702411915
469,2024-03-19,2024-03-20,2024-03-23,FRONTUSDT,AUCTIONUSDT,1.7094950282706178,-0.41928934010152286,0.3542868350716502,True,41,26047628.949699998,30268190.7103,1.3899,1.2989,19.446,21.464,-0.1692468913177334,0.25,-0.045061722829433354,0.856722063700485,0.8181166915241536,-0.04610857182510379
470,2024-03-22,2024-03-23,2024-03-26,TOKENUSDT,AUCTIONUSDT,2.350337144532395,-0.3044718081659106,0.4630371845338972,True,40,33856591.151365,29703094.59465,0.11429,0.18409,21.464,23.309,0.5247692147670067,0.25,0.12844230369175166,0.8181166915241536,0.92319748407219,0.12083818942148339
471,2024-03-25,2024-03-26,2024-03-29,TOKENUSDT,NTRNUSDT,4.119332406119611,-0.24953531598513012,0.7281509916384712,True,40,45555243.451295,31685142.0532,0.18409,0.17545,1.2923,1.2102,0.016596574956332266,0.25,0.0013991437390830665,0.92319748407219,0.9244891700519668,0.0013981658495141411
472,2024-03-28,2024-03-29,2024-04-01,TOKENUSDT,NTRNUSDT,3.261598251153753,-0.3098728112701763,0.607281251731093,True,40,54310477.878455,28806510.443400003,0.17545,0.18086,1.2102,1.194,0.04422121287946723,0.25,0.008305303219866805,0.9244891700519668,0.9321673329327315,0.0082710039686745
473,2024-03-31,2024-04-01,2024-04-04,TOKENUSDT,USTCUSDT,2.4896817743490836,-0.22198159177043852,0.5230933891184936,True,39,91749974.99479,30707257.88142,0.18086,0.14396,0.02875,0.0253,-0.0840252128718344,0.25,-0.023756303217958602,0.9321673329327315,0.9100224831217057,-0.02404303441037426
474,2024-04-03,2024-04-04,2024-04-07,TOKENUSDT,1000RATSUSDT,1.4927285318559558,-0.5492117353260766,0.4011600276047345,True,39,86878338.37431,85390330.731645,0.14396,0.15185,0.2365,0.28232,-0.13893518107860614,0.25,-0.03748379526965154,0.9100224831217057,0.8759113866735918,-0.03820437687844407
475,2024-04-06,2024-04-07,2024-04-10,POLYXUSDT,BIGTIMEUSDT,1.1957083658146308,-0.40386511536186154,0.31312165415066123,True,39,259490407.20801497,74491709.17535,0.53522,0.53019,0.3022,0.2966,0.009132769762768445,0.25,-0.0004668075593078889,0.8759113866735918,0.8755025046170087,-0.0004669165478756606
476,2024-04-09,2024-04-10,2024-04-13,POLYXUSDT,BIGTIMEUSDT,0.9583687340696687,-0.4874762480566591,0.26669124997507354,True,40,259490407.20801497,63950699.663550004,0.53019,0.43676,0.2966,0.2104,0.11440726149941749,0.25,0.02585181537485437,0.8755025046170087,0.8981358337265902,0.025523306858432813
477,2024-04-12,2024-04-13,2024-04-16,POLYXUSDT,1000RATSUSDT,0.5514865200866692,-0.542965204236006,0.22710306294305152,True,39,264408149.692405,74396102.048845,0.43676,0.45159,0.18123,0.13091,0.3116127989505342,0.25,0.07515319973763354,0.8981358337265902,0.9656336154301707,0.07246316280968872
478,2024-04-15,2024-04-16,2024-04-19,POLYXUSDT,ACEUSDT,1.0302567099761721,-0.5198697375873136,0.30433087239113793,True,37,299280115.626665,41664777.6672675,0.45159,0.45134,5.0871,5.4597,-0.07379768749123661,0.25,-0.021199421872809154,0.9656336154301707,0.9451627410421006,-0.021427356764846275
479,2024-04-18,2024-04-19,2024-04-22,POLYXUSDT,1000RATSUSDT,1.2452989752263455,-0.43981900452488687,0.36248702200919886,True,36,299280115.626665,67576831.738665,0.45134,0.46151,0.12997,0.16898,-0.27761328555666864,0.25,-0.07215332138916716,0.9451627410421006,0.8769661100226237,-0.07488877685995962
480,2024-04-21,2024-04-22,2024-04-25,ONGUSDT,ACEUSDT,1.0035938657375656,-0.40553320125002557,0.2631732125166461,True,36,15168745.38503,32581092.880469,0.73048,0.67413,5.8203,5.4987,-0.0218861741656311,0.25,-0.008221543541407776,0.8769661100226237,0.8697560949647337,-0.008255526822033909
481,2024-04-24,2024-04-25,2024-04-28,ONGUSDT,ACEUSDT,0.6430260047281324,-0.47738612280585035,0.20969505822043114,True,36,28521520.740369998,31519853.970307,0.67413,0.5794,5.4987,5.5831,-0.15587094031231907,0.25,-0.04171773507807977,0.8697560949647337,0.8334718406124498,-0.042612904615819944
483,2024-04-30,2024-05-01,2024-05-04,ONGUSDT,1000RATSUSDT,0.35377380238830747,-0.6316156872699581,0.16888206110231693,True,34,244555377.7844,71009074.750285,0.58723,0.55153,0.11612,0.13114,-0.19014284613230759,0.25,-0.0502857115330769,0.8334718406124498,0.7915601160644695,-0.051594088603781535
484,2024-05-03,2024-05-04,2024-05-07,ONGUSDT,1000RATSUSDT,0.4287971814201703,-0.4453419038355817,0.18349969162232607,True,30,244555377.7844,67576831.738665,0.55153,0.57182,0.13114,0.12396,0.09153921814033039,0.25,0.020134804535082595,0.7915601160644695,0.8074980242791949,0.01993477987254788
485,2024-05-06,2024-05-07,2024-05-10,ONGUSDT,1000RATSUSDT,0.47524573669409964,-0.5609350097396848,0.1913843160945198,True,30,244555377.7844,63755518.67104,0.57182,0.55831,0.12396,0.11875,0.018403371022246984,0.25,0.0018508427555617459,0.8074980242791949,0.8089925761475625,0.001849132056606713
486,2024-05-09,2024-05-10,2024-05-13,ONGUSDT,1000RATSUSDT,0.4006170671750364,-0.513320763997049,0.19659461830412797,True,28,244555377.7844,51341492.14309999,0.55831,0.51261,0.11875,0.1193,-0.08648574598718506,0.25,-0.024371436496796267,0.8089925761475625,0.7892762649516025,-0.02467333518539807
487,2024-05-12,2024-05-13,2024-05-16,ZETAUSDT,ALTUSDT,0.3342391304347827,-0.3587761609719671,0.1943981212735938,True,28,38401858.50655,43463682.335675,1.6198,1.6339,0.31768,0.31673,0.011695208989709216,0.25,0.00017380224742730393,0.7892762649516025,0.7894134429402921,0.00017378714556655123
488,2024-05-15,2024-05-16,2024-05-19,1000BONKUSDT,DYMUSDT,0.6930051813471503,-0.24787029403682326,0.23897715535756348,True,27,297153123.56630397,19708499.35535,0.024833,0.02627,2.737,2.7,0.07138499940288001,0.25,0.01509624985072,0.7894134429402921,0.8013306255104358,0.014983435437046161
489,2024-05-18,2024-05-19,2024-05-22,1000BONKUSDT,PYTHUSDT,0.7851997825496058,-0.27990822681088157,0.23461115485229575,True,25,297153123.56630397,43356126.859699994,0.02627,0.032943,0.4394,0.464,0.19803055313514517,0.25,0.04675763828378629,0.8013306255104358,0.8387989530437728,0.04569742303287159
